price,manufacturer,color,had_accident,resold,automatic_transmission
224200,renault,red,1,0,1
11200,renault,white,1,1,1
10200,renault,white,1,1,1
20200,renault,white,1,1,1
46200,renault,white,1,1,1
66200,renault,black,0,1,0
37200,ford,white,1,1,1
175200,ford,white,0,1,1
46200,ford,red,1,1,1
5200,ford,white,1,1,1
71200,renault,white,1,1,1
6200,ford,white,1,1,1
17200,ford,white,1,0,1
29200,ford,black,1,1,1
59200,ford,black,1,0,1
164200,toyota,white,0,0,1
135200,toyota,black,0,0,0
85200,renault,black,0,1,1
20200,renault,white,0,1,1
128200,volvo,white,1,0,1
61200,renault,white,0,1,1
16200,bmd,white,0,1,0
200200,bmd,white,1,1,1
58200,bmd,white,1,1,1
34200,renault,white,0,0,1
107200,ford,white,0,0,1
22200,volvo,red,0,1,1
17200,renault,red,0,1,0
22200,bmd,white,0,1,1
83200,ford,white,1,0,0
184200,renault,white,1,1,0
125200,renault,white,1,1,1
29200,ford,black,1,1,1
28200,renault,white,0,1,1
69200,bmd,white,0,1,1
79200,renault,white,0,1,1
112200,renault,white,1,0,1
59200,bmd,white,1,1,1
55200,toyota,white,1,1,1
55200,renault,white,0,1,1
144200,bmd,red,1,1,0
83200,bmd,white,1,1,1
159200,renault,black,1,0,1
85200,ford,black,1,1,1
1200,renault,black,0,1,1
143200,ford,white,0,0,1
64200,bmd,white,0,1,1
112200,renault,white,1,1,1
55200,renault,black,1,1,1
72200,renault,white,0,0,1
55200,bmd,white,0,1,1
77200,renault,white,0,1,1
28200,bmd,black,0,0,0
116200,renault,white,1,0,1
125200,renault,white,1,1,0
23200,renault,white,0,1,1
157200,renault,black,1,0,1
39200,bmd,black,1,1,1
80200,bmd,black,1,1,0
132200,ford,red,0,1,1
46200,ford,white,1,1,1
90200,ford,red,0,0,1
37200,renault,black,0,1,1
109200,renault,white,1,1,1
238200,volvo,white,1,1,1
21200,renault,white,0,1,1
7200,renault,red,0,1,1
98200,renault,red,0,1,0
90200,bmd,white,0,1,0
49200,bmd,white,1,1,0
99200,renault,white,1,1,0
33200,renault,white,0,0,1
38200,bmd,white,0,1,1
34200,renault,red,0,1,0
18200,renault,white,1,1,1
23200,ford,white,1,1,1
52200,renault,white,1,1,1
61200,renault,white,1,1,0
97200,bmd,white,1,1,1
39200,renault,red,1,1,1
124200,renault,black,0,1,1
113200,renault,white,0,1,1
151200,bmd,black,1,0,0
47200,renault,white,0,1,0
47200,bmd,red,0,1,1
98200,volvo,red,0,1,1
39200,renault,white,0,1,1
115200,renault,white,0,0,1
34200,bmd,white,0,1,1
71200,renault,white,0,1,1
82200,renault,white,1,1,1
35200,ford,white,1,0,1
67200,ford,white,0,1,1
104200,bmd,red,1,1,1
10200,renault,black,0,1,1
66200,ford,white,0,1,1
72200,ford,white,1,1,1
7200,ford,white,1,1,0
64200,renault,white,0,1,1
92200,bmd,white,0,1,1
62200,renault,black,1,1,1
39200,renault,white,1,0,0
113200,ford,white,1,1,1
56200,renault,white,1,1,0
82200,ford,white,0,0,1
73200,renault,white,0,1,1
131200,toyota,white,0,1,1
33200,bmd,white,0,1,1
84200,ford,white,0,1,1
16200,renault,red,1,1,1
33200,ford,white,1,1,1
2200,renault,white,1,0,1
86200,renault,white,1,1,1
20200,bmd,white,0,1,1
